,Open,High,Low,Adj Close,Close,Volume,Turnover (Lacs),DPO,Low,Al_Close,Plat_Last,Settle,BSE_Close,DJI_Close,FCHIX_Close,FTSE_Close,GDAXI_Close,GSPC_Close,HSI_Close,KS11_Close,PSEIPS_Close,TWII_Close,NSEI_Close
2016-07-12,4300.0,4382.0,4291.0,4362.0,4370.4,688921.0,29975.37,-2700.3724999999986,4291.0,112.0,1094.0,3153.0,12.77,18347.67,1.5058,6680.7,9964.07,2152.14,21224.74,1991.23,7937.95,8841.45,8521.05
2016-07-14,4326.0,4439.0,4326.0,4422.1,4428.3,637580.0,28046.51,-2742.3024999999975,4326.0,112.1,1101.9,3157.0,12.49,18506.41,1.5058,6654.5,10068.3,2163.75,21561.06,2008.77,7956.14,8866.35,8565.0
2016-07-15,4450.0,4493.55,4404.5,4477.0,4472.05,654076.0,29145.61,-2761.6999999999975,4404.5,111.45,1085.2,3065.0,12.61,18516.55,1.5058,6669.2,10066.9,2161.74,21659.25,2017.26,8030.06,8949.84,8541.4
2016-07-18,4477.0,4564.4,4432.4,4456.25,4454.75,684924.0,30938.43,-2757.1124999999975,4432.4,110.85,1097.0,3085.0,12.74,18533.05,1.5058,6695.4,10063.13,2166.89,21803.18,2021.11,7986.25,9008.2,8508.7
2016-07-19,4455.2,4499.0,4440.0,4475.0,4485.7,378788.0,16932.35,-2774.7374999999975,4440.0,109.75,1091.4,2998.0,12.84,18559.01,1.5058,6697.4,9981.24,2163.78,21673.2,2016.89,8036.01,9034.86,8528.55
2016-07-20,4471.85,4510.0,4452.05,4465.75,4469.15,357560.0,16009.14,-2804.074999999998,4452.05,108.35,1087.8,2969.0,12.82,18595.03,1.5142,6729.0,10142.01,2173.02,21882.48,2015.46,8051.97,9007.67,8565.85
2016-07-21,4489.0,4493.05,4405.25,4415.0,4413.7,252227.0,11208.78,-2817.1924999999974,4405.25,106.85,1089.6,2902.0,12.84,18517.23,1.5142,6699.9,10156.21,2165.17,22000.49,2012.22,8102.3,9056.55,8510.1
2016-07-22,4421.0,4449.0,4405.0,4419.9,4414.7,339886.0,15039.42,-2841.7474999999968,4405.0,107.45,1085.0,2886.0,12.88,18570.85,1.5142,6730.5,10147.46,2175.03,21964.27,2010.34,8025.35,9013.13,8541.2
2016-07-25,4427.0,4565.0,4421.0,4552.0,4550.55,499616.0,22572.69,-2865.7724999999973,4421.0,107.65,1084.6,2854.0,12.83,18493.06,1.5142,6710.1,10198.24,2168.48,21993.44,2012.32,8049.13,8991.66,8635.65
2016-07-26,4575.15,4584.0,4451.15,4470.9,4471.3,1828186.0,82681.86,-2901.982499999997,4451.15,107.65,1096.2,2851.0,12.9,18473.75,1.5058,6724.0,10247.76,2169.18,22129.73,2027.34,8024.54,9024.78,8590.65
2016-07-27,4510.3,4628.0,4510.0,4555.1,4558.15,1212744.0,55462.61,-2925.9549999999967,4510.0,106.45,1125.4,2857.0,12.93,18472.17,1.5058,6750.4,10319.55,2166.58,22218.99,2025.05,8100.48,9063.38,8615.8
2016-07-28,4579.0,4784.0,4570.55,4759.0,4763.5,1879461.0,88618.79,-2958.967499999997,4570.55,107.0,1138.0,2850.0,12.99,18456.35,1.5058,6721.1,10274.93,2170.06,22174.34,2021.1,8024.98,9076.63,8666.3
2016-07-29,4751.0,4824.0,4720.55,4765.0,4757.6,799265.0,38094.33,-2987.4874999999975,4720.55,108.3,1153.6,2835.0,13.02,18432.24,1.5058,6724.4,10337.5,2173.6,21891.37,2016.19,7963.11,8984.4,8638.5
2016-08-01,4798.95,4885.0,4772.25,4869.05,4866.25,1206974.0,58481.72,-3006.629999999998,4772.25,112.55,1163.2,2926.0,13.02,18404.51,1.505,6694.0,10330.52,2170.84,22129.14,2029.61,8069.81,9080.7,8636.55
2016-08-03,5014.9,5020.0,4853.15,4870.0,4873.85,1019631.0,50097.76,-3092.3174999999974,4853.15,109.85,1169.4,2993.0,12.96,18355.0,1.505,6634.4,10170.21,2163.79,21739.12,1994.79,7888.44,9001.7,8544.85
2016-08-04,4945.0,4945.0,4869.35,4890.0,4889.65,727097.0,35672.62,-3129.7449999999963,4869.35,108.55,1163.5,2991.0,13.08,18352.05,1.5134,6740.2,10227.86,2164.25,21832.23,2000.03,7978.57,9024.7,8551.1
2016-08-05,4919.0,4965.0,4900.0,4941.95,4941.65,598288.0,29531.38,-3129.687499999997,4900.0,109.95,1150.7,3021.0,13.08,18543.53,1.5134,6793.5,10367.21,2182.87,22146.09,2017.94,7970.35,9092.11,8683.15
2016-08-08,4980.0,5010.0,4960.05,4986.95,4991.75,474502.0,23687.45,-3165.6724999999965,4960.05,109.7,1154.7,3031.0,13.07,18529.29,1.5217,6809.1,10432.36,2180.89,22494.76,2031.12,7993.58,9150.25,8711.35
2016-08-09,5009.9,5021.75,4915.4,4957.0,4960.85,508711.0,25224.03,-3200.7949999999964,4915.4,109.6,1160.0,2976.0,13.07,18533.05,1.5217,6851.3,10692.9,2181.74,22465.61,2043.78,8055.06,9155.07,8678.25
2016-08-10,4975.0,4980.0,4850.0,4862.1,4861.6,512317.0,25074.85,-3227.8049999999976,4850.0,109.6,1182.2,3020.0,13.05,18495.66,1.5301,6866.4,10650.89,2175.49,22492.43,2044.64,8051.4,9200.41,8575.3
2016-08-11,4862.1,4923.5,4805.0,4869.1,4878.65,623156.0,30348.97,-3258.6224999999968,4805.0,110.35,1145.1,3002.0,13.05,18613.52,1.5301,6914.7,10742.84,2185.79,22580.55,2048.8,7981.35,9131.82,8592.15
2016-08-16,4948.0,4948.0,4852.0,4858.0,4864.2,793106.0,38828.92,-3298.672499999997,4852.0,112.85,1122.0,3041.0,13.01,18552.02,1.5384,6893.9,10676.65,2178.15,22910.84,2047.76,7983.38,9110.35,8642.55
2016-08-17,4860.0,4911.3,4849.1,4890.0,4889.85,498247.0,24331.54,-3318.8799999999974,4849.1,113.15,1122.5,3055.0,13.03,18573.94,1.5384,6859.2,10537.67,2182.22,22799.78,2043.75,7946.19,9117.69,8624.05
2016-08-18,4920.85,4950.0,4901.0,4911.55,4915.85,479572.0,23638.77,-3417.614999999998,4901.0,112.1,1135.2,3109.0,13.04,18597.7,1.5384,6869.0,10603.03,2187.02,23023.16,2055.47,7952.81,9122.49,8673.25
2016-08-19,4916.0,4933.2,4889.05,4901.0,4900.1,426426.0,20929.99,-3441.9349999999986,4889.05,111.4,1118.2,3095.0,13.03,18552.57,1.5384,6859.0,10544.36,2183.87,22937.22,2056.24,7930.75,9034.26,8666.9
2016-08-22,4896.0,4897.0,4828.0,4835.0,4837.75,292890.0,14205.54,-3454.5874999999987,4828.0,111.5,1107.7,2983.0,13.06,18529.42,1.5468,6828.5,10494.35,2182.64,22997.91,2042.16,7981.21,8981.8,8629.15
2016-08-23,4835.05,4855.2,4800.0,4834.0,4833.8,270869.0,13082.25,-3468.749999999998,4800.0,111.55,1109.7,3039.0,12.98,18547.3,1.5468,6868.5,10592.88,2186.9,22998.93,2049.93,7935.18,9030.92,8632.6
2016-08-24,4890.0,4983.8,4886.45,4941.15,4948.55,952400.0,47158.81,-3481.4624999999987,4886.45,110.1,1082.9,3015.0,12.95,18481.48,1.5468,6835.8,10622.97,2175.44,22820.78,2043.76,7866.13,9017.37,8650.3
2016-08-25,4973.8,4982.8,4906.25,4932.45,4933.7,914319.0,45143.38,-3500.239999999999,4906.25,109.45,1077.7,3025.0,12.83,18448.41,1.5468,6816.9,10529.59,2172.47,22814.95,2042.92,7854.54,9115.46,8592.2
2016-08-30,4955.0,5103.9,4951.0,5060.05,5067.65,996156.0,50413.19,-3542.569999999997,4951.0,108.25,1059.9,2913.0,12.68,18454.3,1.5552,6820.8,10657.64,2176.12,23016.11,2039.74,7794.93,9110.55,8744.35
2016-09-02,5078.0,5188.65,5075.0,5165.0,5160.45,956049.0,49240.67,-3565.1349999999966,5075.0,105.95,1066.6,2923.0,12.91,18491.96,1.5543,6894.6,10683.82,2179.98,23266.7,2038.31,7807.42,8987.54,8809.65
2016-09-07,5319.0,5362.0,5290.1,5337.0,5336.05,734051.0,39157.33,-3613.352499999997,5290.1,105.4,1093.0,2934.0,12.97,18526.14,1.5627,6846.6,10752.98,2186.16,23741.81,2061.88,7619.1,9259.06,8917.95
2016-09-09,5489.7,5489.95,5377.05,5399.95,5403.0,547599.0,29690.29,-3673.0999999999963,5377.05,104.85,1064.6,2794.0,12.93,18085.45,1.5543,6777.0,10573.44,2127.81,24099.7,2037.87,7581.79,9164.87,8866.7
2016-09-19,5569.0,5569.0,5485.0,5497.0,5491.9,632835.0,34853.08,-3817.417499999995,5485.0,105.4,1022.7,2872.0,12.61,18120.17,1.5459,6813.6,10373.87,2139.12,23550.45,2015.78,7575.84,9152.87,8808.4
2016-09-20,5525.0,5560.0,5498.35,5515.0,5514.85,423083.0,23379.91,-3848.154999999995,5498.35,105.1,1031.5,2866.0,12.6,18129.96,1.5459,6830.8,10393.86,2139.76,23530.86,2025.71,7671.72,9161.57,8775.9
2016-09-21,5526.0,5542.5,5462.1,5495.0,5501.25,549370.0,30239.47,-3900.1799999999953,5462.1,105.55,1053.7,2877.0,12.6,18293.7,1.5459,6834.8,10436.49,2163.12,23669.9,2035.99,7675.42,9228.49,8777.15
2016-09-22,5565.35,5634.1,5564.95,5587.0,5597.1,526494.0,29488.5,-3938.3449999999953,5564.95,108.3,1057.1,2920.0,12.63,18392.46,1.5543,6911.4,10674.18,2177.18,23759.8,2049.7,7762.35,9235.25,8867.45
2016-09-23,5630.0,5630.0,5565.6,5611.0,5601.8,559592.0,31356.76,-3948.557499999996,5565.6,108.7,1057.5,2852.0,12.66,18261.45,1.5543,6909.4,10626.97,2164.69,23686.48,2054.07,7723.6,9284.61,8831.55
2016-09-26,5586.0,5625.0,5555.55,5557.7,5568.9,418297.0,23347.69,-3980.317499999995,5555.55,109.9,1042.9,2845.0,12.68,18094.83,1.5543,6818.0,10393.71,2146.1,23317.92,2047.11,7632.46,9194.51,8723.05
2016-09-29,5575.0,5577.0,5395.0,5460.0,5438.6,693217.0,37907.34,-4057.1099999999965,5395.0,111.0,1026.7,2728.0,12.68,18143.45,1.5627,6919.4,10405.54,2151.13,23739.47,2068.72,7714.86,9270.89,8591.25
2016-09-30,5420.0,5497.5,5382.6,5490.2,5477.3,646631.0,35125.59,-4078.2924999999964,5382.6,111.2,1027.0,2761.0,12.7,18308.15,1.5627,6899.3,10511.02,2168.27,23297.15,2043.63,7629.73,9166.84,8611.15
2016-10-04,5715.15,5717.95,5650.0,5673.85,5680.0,464913.0,26400.53,-4112.382499999997,5650.0,111.05,985.9,2815.0,12.61,18168.45,1.5695,7074.3,10619.61,2150.49,23689.44,2054.86,7719.24,9287.76,8769.15
2016-10-05,5707.0,5767.0,5673.0,5689.0,5689.2,644731.0,36875.81,-4151.457499999997,5673.0,111.15,978.3,2836.0,12.54,18281.03,1.5695,7033.3,10585.78,2159.73,23788.31,2053.0,7639.79,9272.27,8743.95
2016-10-06,5700.0,5745.6,5700.0,5710.0,5710.45,416860.0,23835.04,-4170.177499999996,5700.0,111.65,963.0,2787.0,12.58,18268.5,1.5779,7000.0,10568.8,2160.77,23952.5,2065.3,7620.16,9284.3,8709.55
2016-10-13,5690.0,5752.8,5652.6,5745.0,5718.55,441169.0,25122.35,-4188.242499999998,5652.6,112.75,934.9,2696.0,12.32,18098.94,1.5779,6977.7,10414.07,2132.55,23031.3,2015.44,7312.18,9219.16,8573.35
2016-10-14,5760.2,5766.95,5669.1,5686.1,5690.45,352350.0,20081.76,-4204.569999999998,5669.1,111.15,934.2,2718.0,12.22,18138.38,1.5779,7013.6,10580.38,2132.98,23233.31,2022.66,7389.3,9165.16,8583.4
2016-10-17,5699.0,5699.0,5574.6,5600.0,5599.1,400595.0,22542.91,-4262.404999999998,5574.6,111.0,932.7,2690.0,12.08,18086.4,1.5779,6947.6,10503.57,2126.5,23037.54,2027.61,7358.21,9176.21,8520.4
2016-10-18,5621.0,5645.35,5580.1,5620.0,5626.7,487798.0,27400.68,-4265.074999999998,5580.1,109.2,950.5,2698.0,12.29,18161.94,1.5864,7000.1,10631.55,2139.6,23394.39,2040.43,7571.15,9222.57,8677.9
2016-10-19,5633.7,5647.9,5593.05,5596.95,5604.6,384608.0,21593.4,-4241.059999999998,5593.05,108.45,942.1,2724.0,12.56,18202.62,1.5864,7021.9,10645.68,2144.29,23304.97,2040.94,7721.57,9283.98,8659.1
2016-10-20,5615.0,5683.5,5615.0,5640.0,5644.5,311728.0,17614.95,-4247.542499999998,5615.0,107.7,931.4,2717.0,12.6,18162.35,1.5948,7026.9,10701.39,2141.34,23374.4,2040.6,7713.32,9317.23,8699.4
2016-10-24,5666.0,5748.0,5666.0,5710.0,5713.9,412403.0,23557.8,-4226.329999999998,5666.0,109.05,932.7,2705.0,12.54,18223.03,1.5948,6986.4,10761.17,2151.33,23604.08,2047.74,7609.31,9322.49,8708.95
2016-10-25,5734.0,5799.0,5725.65,5798.0,5781.45,339506.0,19562.82,-4175.262499999997,5725.65,111.3,961.9,2735.0,12.5,18169.27,1.5948,7017.6,10757.31,2143.16,23565.11,2037.17,7580.22,9385.64,8691.3
2016-10-26,5796.6,5898.0,5785.0,5870.0,5869.1,590811.0,34552.41,-4190.272499999998,5785.0,112.05,960.5,2769.0,12.4,18199.33,1.5948,6958.1,10709.68,2139.43,23325.43,2013.89,7494.41,9362.24,8615.25
2016-10-27,5897.0,5948.0,5789.1,5885.0,5860.15,1864862.0,109669.47,-4176.559999999998,5789.1,113.25,959.8,2732.0,12.21,18169.68,1.5864,6986.6,10717.08,2133.04,23132.35,2024.12,7445.14,9299.54,8615.25
2016-10-28,5922.0,5928.55,5865.75,5875.2,5876.15,935542.0,55123.49,-4194.2774999999965,5865.75,114.9,980.1,2756.0,12.09,18161.19,1.5779,6996.3,10696.19,2126.41,22954.81,2019.42,7404.8,9306.91,8638.0
2016-11-02,5805.0,5864.9,5785.0,5797.1,5794.6,522312.0,30399.05,-4276.824999999997,5785.0,114.65,992.0,2709.0,12.05,17959.64,1.5593,6845.4,10370.93,2097.94,22810.5,1978.94,7252.4,9139.03,8514.0
2016-11-04,5789.0,5789.0,5667.3,5706.0,5704.85,679821.0,38804.26,-4283.984999999998,5667.3,114.75,999.9,2581.0,12.02,17888.28,1.5593,6693.3,10259.13,2085.18,22642.62,1982.02,7227.37,9068.14,8433.75
2016-11-07,5763.0,5784.85,5708.0,5715.3,5715.95,532212.0,30535.15,-4284.2599999999975,5708.0,115.15,1001.0,2491.0,11.99,18259.6,1.5677,6806.9,10456.95,2131.52,22801.4,1997.58,7197.19,9189.83,8497.05
2016-11-08,5727.8,5731.0,5581.5,5688.25,5669.0,684050.0,38558.58,-4262.419999999998,5581.5,114.8,1005.5,2501.0,11.96,18332.74,1.5677,6843.1,10482.32,2139.56,22909.47,2003.38,7307.8,9217.42,8543.55
2016-11-09,5305.0,5553.0,5305.0,5410.0,5392.95,1299603.0,70484.92,-4246.449999999997,5305.0,116.3,1003.2,2474.0,11.87,18589.69,1.5593,6911.8,10646.01,2163.26,22415.19,1958.38,7119.04,8943.19,8432.0
2016-11-10,5505.5,5517.25,5305.0,5309.0,5328.5,942971.0,50929.65,-4205.597499999997,5305.0,118.5,977.0,2450.0,11.6,18807.88,1.5593,6828.0,10630.12,2167.48,22839.11,2002.6,7181.87,9152.17,8525.75
2016-11-11,5290.0,5292.95,5103.0,5119.05,5134.25,1058491.0,54916.45,-4177.787499999997,5103.0,117.4,946.1,2453.0,11.55,18847.66,1.5593,6730.4,10667.95,2164.45,22531.09,1984.43,6975.09,8957.75,8296.3
2016-11-15,5101.9,5119.05,4806.4,4830.0,4846.6,2793900.0,136696.63,-4159.812499999996,4806.4,117.3,939.8,2378.0,11.37,18923.06,1.5508,6792.7,10735.14,2180.39,22323.91,1967.53,6857.15,8931.02,8108.45
2016-11-16,4924.0,5009.4,4901.55,4980.1,4990.8,1952224.0,96960.0,-4128.017499999998,4901.55,115.45,945.4,2412.0,11.44,18868.14,1.5508,6749.7,10663.87,2176.94,22280.53,1979.65,6966.28,8962.21,8111.6
2016-11-17,5030.0,5048.0,4916.3,4920.0,4925.55,668715.0,33166.38,-4109.714999999997,4916.3,114.7,935.3,2426.0,11.37,18903.82,1.5508,6794.7,10685.54,2187.12,22262.88,1980.55,7050.12,8995.25,8079.95
2016-11-18,4935.0,4989.9,4887.9,4940.0,4950.9,699355.0,34614.57,-4075.034999999997,4887.9,115.35,923.3,2432.0,11.29,18867.93,1.5508,6775.8,10664.56,2181.9,22344.21,1974.58,7067.73,9008.78,8074.1
2016-11-21,4990.0,4990.0,4765.3,4800.0,4787.45,864696.0,41930.22,-4032.497499999997,4765.3,117.55,939.9,2438.0,11.37,18956.69,1.5508,6778.0,10685.13,2198.18,22357.78,1966.05,6979.06,9041.1,7929.1
2016-11-22,4830.0,4956.0,4825.55,4948.0,4934.55,845997.0,41423.76,-3993.5299999999975,4825.55,120.15,940.1,2439.0,11.36,19023.87,1.5593,6819.7,10713.85,2202.94,22678.07,1983.47,6802.73,9133.38,8002.3
2016-11-28,4866.0,4913.0,4833.0,4895.0,4893.75,1387068.0,67819.31,-3802.904999999998,4833.0,118.65,925.9,2403.0,11.26,19097.9,1.5677,6799.5,10582.67,2201.72,22830.57,1978.13,6825.4,9222.23,8126.9
2016-11-29,4898.0,5119.0,4896.0,5104.0,5088.15,874897.0,44206.32,-3787.8049999999985,4896.0,117.7,918.7,2405.0,11.24,19121.6,1.5593,6772.0,10620.49,2204.66,22737.07,1978.39,6781.2,9192.37,8142.15
2016-12-01,5266.0,5307.5,5204.25,5228.0,5252.1,1221883.0,64242.26,-3741.874999999998,5204.25,115.55,916.9,2397.0,11.04,19191.93,1.566,6752.9,10534.05,2191.08,22878.23,1983.75,6864.87,9263.52,8192.9
2016-12-02,5220.0,5236.2,5046.0,5051.0,5068.1,772281.0,39802.0,-3705.002499999998,5046.0,115.25,930.5,2388.0,11.05,19170.42,1.566,6730.7,10513.35,2191.95,22564.82,1970.61,6886.74,9189.48,8086.8
2016-12-06,5220.0,5261.0,5118.05,5132.0,5135.2,646660.0,33589.78,-3643.2699999999977,5118.05,115.9,934.7,2347.0,11.16,19251.78,1.5746,6779.8,10775.32,2212.23,22675.15,1989.86,6806.14,9250.76,8143.15
2016-12-09,5290.0,5312.5,5201.2,5234.0,5235.0,562518.0,29528.55,-3638.9599999999978,5201.2,118.2,916.1,2163.0,11.34,19756.85,1.5916,6954.2,11203.63,2259.53,22760.98,2024.69,7043.16,9392.67,8261.75
2016-12-12,5228.0,5228.0,5120.05,5150.0,5144.4,357439.0,18441.23,-3639.4674999999975,5120.05,117.25,932.2,2233.0,11.32,19796.43,1.5916,6890.4,11190.21,2256.96,22433.02,2027.24,6868.89,9349.93,8170.8
2016-12-13,5178.75,5207.0,5134.05,5160.0,5163.15,484291.0,25056.62,-3678.544999999997,5134.05,117.8,935.8,2282.0,11.37,19911.21,1.6001,6968.6,11284.65,2271.72,22446.7,2035.98,6880.91,9382.13,8221.8
2016-12-14,5179.95,5214.75,5130.2,5139.75,5141.05,371699.0,19211.78,-3686.0574999999967,5130.2,117.9,924.9,2315.0,11.4,19792.53,1.5916,6949.2,11244.84,2253.28,22456.62,2036.87,6928.34,9368.51,8182.45
2016-12-15,5099.95,5197.0,5080.0,5153.0,5152.05,457317.0,23575.78,-3670.6824999999967,5080.0,118.5,896.0,2242.0,11.28,19852.24,1.5916,6999.0,11366.4,2262.03,22059.4,2036.65,6855.31,9360.34,8153.6
2016-12-16,5174.5,5207.0,5151.2,5189.0,5188.65,1170505.0,60710.76,-3682.5699999999965,5151.2,117.05,927.0,2238.0,11.28,19843.41,1.5916,7011.6,11404.01,2258.07,22020.75,2042.24,6850.71,9326.77,8139.45
2016-12-19,5175.0,5195.45,5104.05,5117.2,5115.05,369118.0,18950.97,-3668.3499999999976,5104.05,116.55,916.5,2303.0,11.26,19883.06,1.5916,7017.2,11426.7,2262.53,21832.68,2038.39,6714.13,9239.31,8104.35
2016-12-20,5135.9,5147.5,5072.0,5110.0,5108.0,377676.0,19301.68,-3677.0224999999973,5072.0,117.55,922.9,2256.0,11.26,19974.62,1.5916,7044.0,11464.74,2270.76,21729.06,2041.94,6658.66,9242.4,8082.4
2016-12-21,5119.4,5160.0,5073.55,5159.65,5137.85,413072.0,21194.86,-3709.6724999999965,5073.55,117.55,917.8,2279.0,11.32,19941.96,1.6001,7041.4,11468.64,2265.18,21809.8,2037.96,6686.36,9204.25,8061.3
2016-12-22,5144.0,5144.0,5053.0,5095.0,5084.4,399573.0,20346.85,-3722.384999999997,5053.0,117.9,906.2,2189.0,11.36,19918.88,1.6001,7063.7,11456.1,2260.96,21636.2,2035.73,6587.17,9118.74,7979.1
2016-12-23,5050.0,5214.0,5041.0,5210.0,5197.15,589006.0,30262.92,-3728.262499999996,5041.0,117.75,893.2,2264.0,11.33,19933.81,1.6001,7068.2,11449.93,2263.79,21574.76,2035.9,6563.67,9078.63,7985.75
2016-12-28,5250.0,5278.0,5219.45,5239.95,5231.25,595514.0,31246.27,-3771.7974999999965,5219.45,117.2,898.5,2205.0,11.4,19833.68,1.6001,7106.1,11474.99,2249.92,21754.74,2024.49,6846.44,9201.39,8034.85
2016-12-29,5217.2,5349.0,5217.2,5345.5,5314.8,655325.0,34628.75,-3770.732499999997,5217.2,115.6,897.1,2165.0,11.43,19819.78,1.6001,7120.3,11451.05,2249.26,21790.91,2026.46,6840.64,9153.08,8103.6
